# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
44.873,1.251e4,22.027,9.76,442.027,0.688,442.027,6.163,4.667e4,0,59.025,0.362,270.251,240.907,0,1.211,0.511,-56.5,161.577,0.077
44.923,1.252e4,21.564,9.759,442.373,0.689,442.373,6.345,4.667e4,0,59.025,0.362,269.923,240.907,0,1.169,0.512,-56.5,161.552,0.075
44.973,1.252e4,21.101,9.758,442.718,0.691,442.719,6.505,4.667e4,0,59.025,0.362,269.639,240.907,0,1.126,0.514,-56.5,161.526,0.073
45.023,1.252e4,20.639,9.757,443.064,0.692,443.064,6.82,4.667e4,0,59.025,0.362,269.086,240.907,0,1.09,0.515,-56.5,161.502,0.072
45.073,1.252e4,20.179,9.756,443.409,0.693,443.409,7.05,4.667e4,0,59.025,0.362,268.69,240.907,0,1.05,0.516,-56.5,161.478,0.07
45.123,1.252e4,19.72,9.755,443.754,0.694,443.755,7.387,4.667e4,0,59.025,0.362,268.122,240.907,0,1.016,0.518,-56.5,161.454,0.069
45.173,1.252e4,19.263,9.753,444.099,0.696,444.1,7.978,4.667e4,0,59.025,0.362,267.152,240.907,0,0.991,0.519,-56.5,161.431,0.067
45.223,1.252e4,18.807,9.752,444.444,0.697,444.444,8.346,4.667e4,0,59.025,0.362,266.568,240.907,0,0.957,0.52,-56.5,161.409,0.066
45.273,1.252e4,18.353,9.751,444.788,0.698,444.789,8.647,4.667e4,0,59.025,0.362,266.1,240.907,0,0.921,0.522,-56.5,161.388,0.064
45.323,1.252e4,17.901,9.75,445.133,0.699,445.133,9.022,4.667e4,0,59.025,0.362,265.528,240.907,0,0.888,0.524,-56.5,161.367,0.063
45.373,1.252e4,17.451,9.749,445.477,0.7,445.478,9.557,4.667e4,0,59.025,0.362,264.738,240.907,0,0.86,0.525,-56.5,161.346,0.061
45.423,1.252e4,17.002,9.748,445.821,0.702,445.822,10.075,4.667e4,0,59.025,0.362,263.997,240.907,0,0.831,0.527,-56.5,161.326,0.06
45.473,1.253e4,16.556,9.746,446.165,0.703,446.165,10.754,4.667e4,0,59.025,0.362,263.061,240.907,0,0.806,0.528,-56.5,161.307,0.058
45.523,1.253e4,16.113,9.745,446.509,0.704,446.509,11.423,4.667e4,0,59.025,0.362,262.177,240.907,0,0.78,0.53,-56.5,161.289,0.057
45.573,1.253e4,15.672,9.743,446.852,0.705,446.853,12.189,4.667e4,0,59.025,0.362,261.208,240.907,0,0.756,0.532,-56.5,161.271,0.056
45.623,1.253e4,15.233,9.741,447.195,0.707,447.196,13.112,4.667e4,0,59.025,0.362,260.097,240.907,0,0.735,0.533,-56.5,161.253,0.054
45.673,1.253e4,14.798,9.739,447.538,0.708,447.539,14.041,4.667e4,0,59.025,0.362,259.039,240.907,0,0.712,0.535,-56.5,161.237,0.053
45.723,1.253e4,14.367,9.737,447.881,0.709,447.882,14.952,4.667e4,0,59.025,0.362,258.056,240.907,0,0.686,0.537,-56.5,161.221,0.052
45.773,1.253e4,13.939,9.736,448.224,0.71,448.224,15.793,4.667e4,0,59.025,0.362,257.193,240.907,0,0.656,0.538,-56.5,161.205,0.05
45.823,1.253e4,13.514,9.734,448.566,0.712,448.567,16.778,4.667e4,0,59.025,0.362,256.234,240.907,0,0.627,0.54,-56.5,161.19,0.049
45.873,1.253e4,13.095,9.732,448.908,0.713,448.909,17.739,4.667e4,0,59.025,0.362,255.349,240.907,0,0.596,0.542,-56.5,161.176,0.048
45.923,1.253e4,12.68,9.731,449.25,0.714,449.251,18.512,4.667e4,0,59.025,0.362,254.67,240.907,0,0.561,0.544,-56.5,161.162,0.046
45.973,1.253e4,12.27,9.73,449.592,0.715,449.593,19.579,4.667e4,0,59.025,0.362,253.78,240.907,0,0.53,0.547,-56.5,161.149,0.045
46.023,1.253e4,11.867,9.729,449.934,0.717,449.934,20.801,4.667e4,0,59.025,0.362,252.823,240.907,0,0.499,0.549,-56.5,161.137,0.044
46.073,1.253e4,11.469,9.728,450.275,0.718,450.275,21.945,4.667e4,0,59.025,0.362,251.984,240.907,0,0.467,0.551,-56.5,161.125,0.042
46.123,1.253e4,11.079,9.726,450.616,0.719,450.616,23.46,4.667e4,0,59.025,0.362,250.951,240.907,0,0.438,0.553,-56.5,161.114,0.041
46.173,1.253e4,10.697,9.725,450.957,0.72,450.957,25.087,4.667e4,0,59.025,0.362,249.932,240.907,0,0.409,0.554,-56.5,161.103,0.04
46.223,1.253e4,10.324,9.723,451.297,0.722,451.298,26.653,4.667e4,0,59.025,0.362,249.032,240.907,0,0.379,0.557,-56.5,161.093,0.039
46.273,1.253e4,9.96,9.721,451.637,0.723,451.638,28.438,4.667e4,0,59.025,0.362,248.096,240.907,0,0.35,0.558,-56.5,161.084,0.038
46.323,1.253e4,9.607,9.72,451.977,0.724,451.978,30.326,4.667e4,0,59.025,0.362,247.2,240.907,0,0.321,0.56,-56.5,161.075,0.037
46.373,1.254e4,9.266,9.718,452.317,0.725,452.318,32.061,4.667e4,0,59.025,0.362,246.455,240.907,0,0.291,0.562,-56.5,161.067,0.036
46.423,1.254e4,8.939,9.716,452.657,0.727,452.657,34.037,4.667e4,0,59.025,0.362,245.691,240.907,0,0.263,0.564,-56.5,161.059,0.036
46.473,1.254e4,8.627,9.715,452.996,0.728,452.996,36.035,4.667e4,0,59.025,0.362,245.002,240.907,0,0.235,0.567,-56.5,161.052,0.035
46.523,1.254e4,8.331,9.714,453.335,0.729,453.335,37.99,4.667e4,0,59.025,0.362,244.403,240.907,0,0.207,0.569,-56.5,161.046,0.034
46.573,1.254e4,8.054,9.712,453.674,0.73,453.674,40.325,4.667e4,0,59.025,0.362,243.778,240.907,0,0.182,0.571,-56.5,161.04,0.033
46.623,1.254e4,7.797,9.709,454.012,0.732,454.013,42.788,4.667e4,0,59.025,0.362,243.216,240.907,0,0.159,0.572,-56.5,161.035,0.032
46.673,1.254e4,7.563,9.729,454.35,0.733,454.351,45.222,4.667e4,0,59.025,0.362,260.516,240.907,0,0.136,0.574,-56.5,161.03,0.031
46.723,1.254e4,7.355,9.727,454.688,0.734,454.689,48.038,4.667e4,0,59.025,0.362,260.584,240.907,0,0.116,0.575,-56.5,161.026,0.031
46.773,1.254e4,7.174,9.726,455.026,0.735,455.027,50.867,4.667e4,0,59.025,0.362,260.748,240.907,0,0.097,0.576,-56.5,161.023,0.031
46.823,1.254e4,7.022,9.726,455.364,0.737,455.364,53.531,4.667e4,0,59.025,0.362,261.548,240.907,0,0.078,0.578,-56.5,161.02,0.03
46.873,1.254e4,6.901,9.726,455.701,0.738,455.702,56.339,4.667e4,0,59.025,0.362,262.323,240.907,0,0.062,0.58,-56.5,161.018,0.029
46.923,1.254e4,6.813,9.726,456.038,0.739,456.039,59.271,4.667e4,0,59.025,0.362,263.078,240.907,0,0.048,0.581,-56.5,161.017,0.029
46.973,1.254e4,6.758,9.725,456.376,0.74,456.376,62.314,4.667e4,0,59.025,0.362,263.68,240.907,0,0.036,0.582,-56.5,161.016,0.029
47.023,1.254e4,6.739,9.724,456.713,0.742,456.713,65.407,4.667e4,0,59.025,0.362,264.255,240.907,0,0.026,0.582,-56.5,161.015,0.029
47.073,1.254e4,6.754,9.748,457.049,0.743,457.05,NaN,4.667e4,0,59.025,0.362,0,240.907,0,3.873,13.028,-56.5,161.016,0.028
47.176,1.254e4,6.893,9.738,457.74,0.745,457.741,NaN,4.667e4,0,59.025,0.362,0,240.907,0,3.907,13.028,-56.5,161.018,0.028
47.278,1.254e4,7.169,9.727,458.43,0.748,458.431,NaN,4.667e4,0,59.025,0.362,0,240.907,0,4.356,13.028,-56.5,161.023,0.03
47.381,1.254e4,7.568,9.715,459.12,0.751,459.121,NaN,4.667e4,0,59.025,0.362,0,240.907,0,4.762,13.028,-56.5,161.031,0.031
47.484,1.254e4,8.071,9.701,459.811,0.753,459.811,NaN,4.667e4,0,59.025,0.362,0,240.907,0,5.437,13.028,-56.5,161.041,0.034
47.587,1.254e4,8.661,9.686,460.501,0.756,460.501,NaN,4.667e4,0,59.025,0.362,0,240.907,0,6.028,13.028,-56.5,161.054,0.035
47.69,1.254e4,9.32,9.67,461.191,0.758,461.191,NaN,4.667e4,0,59.025,0.362,0,240.907,0,6.616,13.028,-56.5,161.07,0.037
47.794,1.253e4,10.035,9.651,461.881,0.761,461.881,NaN,4.667e4,0,59.025,0.362,0,240.907,0,7.369,13.028,-56.5,161.088,0.039
47.898,1.253e4,10.795,9.631,462.571,0.764,462.571,NaN,4.667e4,0,59.025,0.362,0,240.907,0,8.234,13.028,-56.5,161.109,0.041
48.001,1.253e4,11.592,9.609,463.261,0.766,463.262,NaN,4.667e4,0,59.025,0.362,0,240.907,0,9.288,13.028,-56.5,161.132,0.044
48.105,1.253e4,12.417,9.585,463.951,0.769,463.952,NaN,4.667e4,0,59.025,0.362,0,240.907,0,10.22,13.028,-56.5,161.158,0.046
48.21,1.253e4,13.266,9.56,464.642,0.771,464.643,NaN,4.667e4,0,59.025,0.362,0,240.907,0,11.329,13.028,-56.5,161.187,0.048
48.314,1.253e4,14.134,9.532,465.333,0.774,465.333,NaN,4.667e4,0,59.025,0.362,0,240.907,0,12.584,13.028,-56.5,161.218,0.051
48.419,1.253e4,15.019,9.501,466.024,0.777,466.025,NaN,4.667e4,0,59.025,0.362,0,240.907,0,13.957,13.028,-56.5,161.253,0.054
48.525,1.253e4,15.917,9.468,466.716,0.779,466.716,NaN,4.667e4,0,59.025,0.362,0,240.907,0,15.47,13.028,-56.5,161.289,0.057
48.63,1.252e4,16.826,9.433,467.408,0.782,467.409,NaN,4.667e4,0,59.025,0.362,0,240.907,0,17.07,13.028,-56.5,161.329,0.059
48.736,1.252e4,17.745,9.397,468.101,0.785,468.102,NaN,4.667e4,0,59.025,0.362,0,240.907,0,18.676,13.028,-56.5,161.372,0.062
48.843,1.252e4,18.671,9.354,468.795,0.787,468.796,NaN,4.667e4,0,59.025,0.362,0,240.907,0,20.778,13.028,-56.5,161.417,0.066
48.949,1.252e4,19.605,9.312,469.49,0.79,469.491,NaN,4.667e4,0,59.025,0.362,0,240.907,0,22.79,13.028,-56.5,161.465,0.069
49.057,1.252e4,20.544,9.268,470.186,0.793,470.186,NaN,4.667e4,0,59.025,0.362,0,240.907,0,24.82,13.028,-56.5,161.516,0.072
49.165,1.252e4,21.488,9.221,470.882,0.795,470.883,NaN,4.667e4,0,59.025,0.362,0,240.907,0,27.008,13.028,-56.5,161.57,0.075
49.273,1.251e4,22.437,9.171,471.58,0.798,471.581,NaN,4.667e4,0,59.025,0.362,0,240.907,0,29.289,13.028,-56.5,161.627,0.078
49.382,1.251e4,23.39,9.119,472.279,0.801,472.279,NaN,4.667e4,0,59.025,0.362,0,240.907,0,31.724,13.028,-56.5,161.687,0.081
49.492,1.251e4,24.346,9.067,472.979,0.804,472.979,NaN,4.667e4,0,59.025,0.362,0,240.907,0,34.069,13.028,-56.5,161.75,0.084
49.602,1.251e4,25.306,9.011,473.68,0.806,473.68,NaN,4.667e4,0,59.025,0.362,0,240.907,0,36.709,13.028,-56.5,161.817,0.087
49.713,1.25e4,26.268,8.95,474.382,0.809,474.383,NaN,4.667e4,0,59.025,0.362,0,240.907,0,39.594,13.028,-56.5,161.886,0.09
49.825,1.25e4,27.233,8.888,475.086,0.812,475.087,NaN,4.667e4,0,59.025,0.362,0,240.907,0,42.56,13.028,-56.5,161.959,0.094
49.937,1.25e4,28.199,8.824,475.792,0.815,475.793,NaN,4.667e4,0,59.025,0.362,0,240.907,0,45.635,13.028,-56.5,162.035,0.097
50.051,1.249e4,29.168,8.759,476.499,0.818,476.5,NaN,4.667e4,0,59.025,0.362,0,240.907,0,48.609,13.028,-56.5,162.114,0.1
50.165,1.249e4,30.138,8.69,477.208,0.821,477.209,NaN,4.667e4,0,59.025,0.362,0,240.907,0,51.801,13.028,-56.5,162.197,0.103
50.28,1.249e4,31.11,8.62,477.918,0.823,477.919,NaN,4.667e4,0,59.025,0.362,0,240.907,0,55.041,13.028,-56.5,162.284,0.106
50.396,1.248e4,32.084,8.547,478.631,0.826,478.631,NaN,4.667e4,0,59.025,0.362,0,240.907,0,58.456,13.028,-56.5,162.374,0.11
50.513,1.248e4,33.058,8.471,479.345,0.829,479.345,NaN,4.667e4,0,59.025,0.362,0,240.907,0,62.011,13.028,-56.5,162.467,0.113
50.631,1.248e4,34.034,8.392,480.061,0.832,480.061,NaN,4.667e4,0,59.025,0.362,0,240.907,0,65.781,13.028,-56.5,162.565,0.116
50.75,1.247e4,35.011,8.312,480.779,0.835,480.779,NaN,4.667e4,0,59.025,0.362,0,240.907,0,69.427,13.028,-56.5,162.666,0.119
50.871,1.247e4,35.989,8.228,481.499,0.838,481.5,NaN,4.667e4,0,59.025,0.362,0,240.907,0,73.437,13.028,-56.5,162.772,0.123
50.992,1.246e4,36.968,8.142,482.221,0.841,482.222,NaN,4.667e4,0,59.025,0.362,0,240.907,0,77.448,13.028,-56.5,162.881,0.126
51.115,1.246e4,37.947,8.057,482.946,0.844,482.947,NaN,4.667e4,0,59.025,0.362,0,240.907,0,81.27,13.028,-56.5,162.995,0.129
51.239,1.245e4,38.928,7.966,483.673,0.847,483.674,NaN,4.667e4,0,59.025,0.362,0,240.907,0,85.458,13.028,-56.5,163.113,0.132
51.365,1.245e4,39.909,7.873,484.402,0.85,484.403,NaN,4.667e4,0,59.025,0.362,0,240.907,0,89.86,13.028,-56.5,163.236,0.136
51.492,1.244e4,40.891,7.778,485.135,0.853,485.135,NaN,4.667e4,0,59.025,0.362,0,240.907,0,94.295,13.028,-56.5,163.363,0.139
51.62,1.244e4,41.874,7.68,485.87,0.856,485.871,NaN,4.667e4,0,59.025,0.362,0,240.907,0,98.855,13.028,-56.5,163.495,0.142
51.75,1.243e4,42.857,7.579,486.608,0.859,486.609,NaN,4.667e4,0,59.025,0.362,0,240.907,0,103.502,13.028,-56.5,163.632,0.145
51.882,1.243e4,43.841,7.477,487.349,0.862,487.35,NaN,4.667e4,0,59.025,0.362,0,240.907,0,108.201,13.028,-56.5,163.774,0.148
52.016,1.242e4,44.825,7.371,488.094,0.865,488.095,NaN,4.667e4,0,59.025,0.362,0,240.907,0,113.093,13.028,-56.5,163.921,0.152
52.152,1.242e4,45.81,7.264,488.843,0.869,488.843,NaN,4.667e4,0,59.025,0.362,0,240.907,0,117.994,13.028,-56.5,164.074,0.155
52.289,1.241e4,46.796,7.153,489.595,0.872,489.596,NaN,4.667e4,0,59.025,0.362,0,240.907,0,123.17,13.028,-56.5,164.232,0.158
52.429,1.24e4,47.782,7.038,490.351,0.875,490.352,NaN,4.667e4,0,59.025,0.362,0,240.907,0,128.647,13.028,-56.5,164.397,0.162
52.571,1.24e4,48.767,6.92,491.113,0.878,491.113,NaN,4.667e4,0,59.025,0.362,0,240.907,0,134.189,13.028,-56.5,164.567,0.165
52.716,1.239e4,49.753,6.801,491.878,0.882,491.879,NaN,4.667e4,0,59.025,0.362,0,240.907,0,139.813,13.028,-56.5,164.745,0.168
52.863,1.238e4,50.74,6.678,492.648,0.885,492.649,NaN,4.667e4,0,59.025,0.362,0,240.907,0,145.626,13.028,-56.5,164.929,0.172
53.013,1.237e4,51.726,6.554,493.423,0.889,493.424,NaN,4.667e4,0,59.025,0.362,0,240.907,0,151.415,13.028,-56.5,165.12,0.175
53.165,1.237e4,52.712,6.426,494.203,0.892,494.203,NaN,4.667e4,0,59.025,0.362,0,240.907,0,157.437,13.028,-56.5,165.334,0.178
53.321,1.236e4,53.699,6.294,494.987,0.895,494.988,NaN,4.667e4,0,59.025,0.362,0,240.907,0,163.678,13.028,-56.5,165.557,0.182
53.48,1.235e4,54.685,6.161,495.776,0.899,495.777,NaN,4.667e4,0,59.025,0.362,0,240.907,0,169.879,13.028,-56.5,165.789,0.185
53.642,1.234e4,55.672,6.025,496.571,0.903,496.572,NaN,4.667e4,0,59.025,0.362,0,240.907,0,176.125,13.028,-56.5,166.031,0.188
53.808,1.233e4,56.659,5.887,497.371,0.906,497.371,NaN,4.667e4,0,59.025,0.362,0,240.907,0,182.326,13.028,-56.5,166.283,0.191
53.978,1.232e4,57.646,5.744,498.177,0.91,498.177,NaN,4.667e4,0,59.025,0.362,0,240.907,0,189.144,13.028,-56.5,166.545,0.195
54.152,1.231e4,58.634,5.598,498.989,0.914,498.99,NaN,4.667e4,0,59.025,0.362,0,240.907,0,196.086,13.028,-56.5,166.818,0.198
54.33,1.23e4,59.621,5.449,499.809,0.917,499.81,NaN,4.667e4,0,59.025,0.362,0,240.907,0,203.136,13.028,-56.5,167.103,0.201
54.514,1.229e4,60.608,5.297,500.635,0.921,500.636,NaN,4.667e4,0,59.025,0.362,0,240.907,0,210.14,13.028,-56.5,167.401,0.205
54.703,1.228e4,61.595,5.142,501.468,0.925,501.469,NaN,4.667e4,0,59.025,0.362,0,240.907,0,217.411,13.028,-56.5,167.713,0.208
54.897,1.227e4,62.581,4.984,502.308,0.929,502.309,NaN,4.667e4,0,59.025,0.362,0,240.907,0,224.723,13.028,-56.5,168.039,0.211
55.098,1.225e4,63.568,4.822,503.157,0.933,503.158,NaN,4.667e4,0,59.025,0.362,0,240.907,0,232.178,13.028,-56.5,168.382,0.214
55.305,1.224e4,64.555,4.657,504.014,0.937,504.015,NaN,4.667e4,0,59.025,0.362,0,240.907,0,239.807,13.028,-56.5,168.741,0.218
55.52,1.223e4,65.543,4.488,504.881,0.942,504.882,NaN,4.667e4,0,59.025,0.362,0,240.907,0,247.711,13.028,-56.5,169.118,0.221
55.743,1.221e4,66.53,4.316,505.758,0.946,505.759,NaN,4.667e4,0,59.025,0.362,0,240.907,0,255.846,13.028,-56.5,169.516,0.224
55.975,1.22e4,67.517,4.14,506.647,0.951,506.648,NaN,4.667e4,0,59.025,0.362,0,240.907,0,264.262,13.028,-56.5,169.936,0.228
56.216,1.218e4,68.502,3.96,507.547,0.955,507.547,NaN,4.667e4,0,59.025,0.362,0,240.907,0,272.651,13.028,-56.5,170.381,0.231
56.469,1.216e4,69.487,3.775,508.457,0.96,508.458,NaN,4.667e4,0,59.025,0.362,0,240.907,0,281.287,13.028,-56.5,170.852,0.234
56.733,1.214e4,70.472,3.586,509.38,0.965,509.381,NaN,4.667e4,0,59.025,0.362,0,240.907,0,290.038,13.028,-56.5,171.354,0.238
57.012,1.212e4,71.456,3.393,510.316,0.97,510.317,NaN,4.667e4,0,59.025,0.362,0,240.907,0,299.031,13.028,-56.5,171.889,0.241
57.307,1.21e4,72.441,3.195,511.267,0.975,511.268,NaN,4.667e4,0,59.025,0.362,0,240.907,0,308.324,13.028,-56.5,172.463,0.244
57.62,1.208e4,73.424,2.993,512.234,0.98,512.235,NaN,4.667e4,0,59.025,0.362,0,240.907,0,317.915,13.028,-56.5,173.081,0.248
57.954,1.205e4,74.405,2.784,513.217,0.986,513.218,NaN,4.667e4,0,59.025,0.362,0,240.907,0,327.622,13.028,-56.5,173.75,0.251
58.313,1.203e4,75.385,2.57,514.217,0.991,514.218,NaN,4.667e4,0,59.025,0.362,0,240.907,0,337.634,13.028,-56.5,174.478,0.254
58.702,1.2e4,76.365,2.354,515.237,0.998,515.237,NaN,4.667e4,0,59.025,0.362,0,240.907,0,348.217,13.028,-56.5,175.277,0.257
59.127,1.197e4,77.338,2.125,516.272,1.004,516.273,NaN,4.667e4,0,59.025,0.362,0,240.907,0,358.807,13.028,-56.5,176.162,0.261
59.598,1.193e4,78.31,1.887,517.323,1.011,517.324,NaN,4.667e4,0,59.025,0.362,0,240.907,0,369.776,13.028,-56.5,177.153,0.264
60.098,1.189e4,79.225,1.655,518.337,1.018,518.338,NaN,4.667e4,0,59.025,0.362,0,240.907,0,380.667,13.028,-56.5,178.22,0.267
60.598,1.185e4,80.024,1.439,519.251,1.024,519.252,NaN,4.667e4,0,59.025,0.362,0,240.907,0,390.758,13.028,-56.5,179.349,0.27
61.098,1.181e4,80.715,1.247,520.069,1.031,520.07,NaN,4.667e4,0,59.025,0.362,0,240.907,0,400.169,13.028,-56.5,180.527,0.272
61.598,1.177e4,81.306,1.065,520.792,1.037,520.794,NaN,4.667e4,0,59.025,0.362,0,240.907,0,408.597,13.028,-56.5,181.714,0.274
62.098,1.173e4,81.807,0.905,521.426,1.042,521.427,NaN,4.667e4,0,59.025,0.362,0,240.907,0,416.321,13.028,-56.5,182.91,0.276
62.598,1.169e4,82.225,0.765,521.974,1.048,521.975,NaN,4.667e4,0,59.025,0.362,0,240.907,0,423.338,13.028,-56.5,184.112,0.277
63.098,1.165e4,82.568,0.634,522.439,1.053,522.44,NaN,4.667e4,0,59.025,0.362,0,240.907,0,429.605,13.028,-56.5,185.319,0.278
63.598,1.161e4,82.844,0.553,522.825,1.058,522.826,NaN,4.667e4,0,59.025,0.362,0,240.907,0,435.444,13.028,-56.5,186.532,0.279
64.098,1.156e4,83.058,0.42,523.129,1.062,523.13,NaN,4.667e4,0,59.025,0.362,0,240.907,0,440.303,13.028,-56.5,187.747,0.28
64.598,1.152e4,83.219,0.366,523.356,1.067,523.357,NaN,4.667e4,0,59.025,0.362,0,240.907,0,444.945,13.028,-56.5,188.966,0.28
65.098,1.148e4,83.332,0.289,523.514,1.071,523.515,NaN,4.667e4,0,59.025,0.362,0,240.907,0,448.933,13.028,-56.5,190.187,0.281
65.598,1.144e4,83.401,0.242,523.605,1.075,523.606,NaN,4.667e4,0,59.025,0.362,0,240.907,0,452.52,13.028,-56.5,191.409,0.281
66.098,1.14e4,83.432,0.219,523.634,1.079,523.636,NaN,4.667e4,0,59.025,0.362,0,240.907,0,455.712,13.028,-56.5,192.631,0.281
66.598,1.136e4,83.429,0.204,523.607,1.082,523.608,NaN,4.667e4,0,59.025,0.362,0,240.907,0,458.61,13.028,-56.5,193.897,0.281
67.098,1.131e4,83.394,0.216,523.529,1.085,523.53,NaN,4.667e4,0,59.025,0.362,0,240.907,0,461.322,13.028,-56.5,195.22,0.281
67.598,1.127e4,83.331,0.279,523.405,1.088,523.406,NaN,4.667e4,0,59.025,0.362,0,240.907,0,463.808,13.028,-56.5,196.542,0.281
68.098,1.123e4,83.241,0.315,523.232,1.091,523.233,NaN,4.667e4,0,59.025,0.362,0,240.907,0,465.931,13.028,-56.5,197.863,0.28
68.598,1.119e4,83.129,0.324,523.005,1.094,523.006,NaN,4.667e4,0,59.025,0.362,0,240.907,0,467.702,13.028,-56.5,199.182,0.28
69.098,1.115e4,82.998,0.326,522.727,1.096,522.728,NaN,4.667e4,0,59.025,0.362,0,240.907,0,469.218,13.028,-56.5,200.5,0.279
69.598,1.111e4,82.85,0.349,522.409,1.099,522.41,NaN,4.667e4,0,59.025,0.362,0,240.907,0,470.591,13.028,-56.5,201.815,0.279
70.098,1.106e4,82.687,0.371,522.059,1.101,522.06,NaN,4.667e4,0,59.025,0.362,0,240.907,0,471.779,13.028,-56.5,203.127,0.278
70.598,1.102e4,82.512,0.4,521.678,1.103,521.68,NaN,4.667e4,0,59.025,0.362,0,240.907,0,472.836,13.028,-56.5,204.437,0.278
71.098,1.098e4,82.326,0.413,521.266,1.105,521.267,NaN,4.667e4,0,59.025,0.362,0,240.907,0,473.685,13.028,-56.5,205.745,0.277
71.598,1.094e4,82.13,0.429,520.819,1.107,520.82,NaN,4.667e4,0,59.025,0.362,0,240.907,0,474.422,13.028,-56.5,207.049,0.276
72.098,1.09e4,81.927,0.436,520.34,1.108,520.341,NaN,4.667e4,0,59.025,0.362,0,240.907,0,475.012,13.028,-56.5,208.35,0.276
72.598,1.086e4,81.717,0.443,519.83,1.11,519.831,NaN,4.667e4,0,59.025,0.362,0,240.907,0,475.579,13.028,-56.5,209.684,0.275
73.098,1.082e4,81.501,0.457,519.294,1.111,519.295,NaN,4.667e4,0,59.025,0.362,0,240.907,0,476.225,13.028,-56.5,211.085,0.274
73.598,1.078e4,81.279,0.471,518.735,1.113,518.736,NaN,4.667e4,0,59.025,0.362,0,240.907,0,476.768,13.028,-56.5,212.481,0.274
74.098,1.074e4,81.051,0.48,518.15,1.114,518.151,NaN,4.667e4,0,59.025,0.362,0,240.907,0,477.192,13.028,-56.5,213.874,0.273
74.598,1.07e4,80.818,0.482,517.538,1.115,517.539,NaN,4.667e4,0,59.025,0.362,0,240.907,0,477.504,13.028,-56.5,215.263,0.272
75.098,1.066e4,80.582,0.49,516.901,1.116,516.902,NaN,4.667e4,0,59.025,0.362,0,240.907,0,477.776,13.028,-56.5,216.648,0.271
75.598,1.062e4,80.343,0.489,516.239,1.117,516.241,NaN,4.667e4,0,59.025,0.362,0,240.907,0,477.937,13.028,-56.5,218.028,0.27
76.098,1.058e4,80.102,0.488,515.556,1.118,515.557,NaN,4.667e4,0,59.025,0.362,0,240.907,0,478.053,13.028,-56.5,219.405,0.27
76.598,1.054e4,79.86,0.488,514.858,1.119,514.859,NaN,4.667e4,0,59.025,0.362,0,240.907,0,478.123,13.028,-56.5,220.777,0.269
77.098,1.05e4,79.617,0.489,514.148,1.119,514.15,NaN,4.667e4,0,59.025,0.362,0,240.907,0,478.158,13.028,-56.5,222.145,0.268
77.598,1.046e4,79.373,0.489,513.43,1.12,513.431,NaN,4.667e4,0,59.025,0.362,0,240.907,0,478.149,13.028,-56.5,223.509,0.267
78.098,1.042e4,79.13,0.488,512.702,1.121,512.704,NaN,4.667e4,0,59.025,0.362,0,240.907,0,478.111,13.028,-56.5,224.869,0.266
78.598,1.038e4,78.887,0.49,511.966,1.121,511.967,NaN,4.667e4,0,59.025,0.362,0,240.907,0,478.06,13.028,-56.5,226.225,0.266
79.098,1.034e4,78.645,0.478,511.216,1.122,511.217,NaN,4.667e4,0,59.025,0.362,0,240.907,0,477.622,13.028,-56.269,227.664,0.265
79.598,1.03e4,78.408,0.467,510.451,1.122,510.452,NaN,4.667e4,0,59.025,0.362,0,240.907,0,477.179,13.028,-56.014,229.107,0.264
80.098,1.026e4,78.175,0.463,509.677,1.122,509.678,NaN,4.667e4,0,59.025,0.362,0,240.907,0,476.789,13.028,-55.759,230.547,0.263
80.598,1.022e4,77.947,0.451,508.889,1.123,508.891,NaN,4.667e4,0,59.025,0.362,0,240.907,0,476.383,13.028,-55.506,231.982,0.262
81.098,1.018e4,77.723,0.448,508.088,1.123,508.089,NaN,4.667e4,0,59.025,0.362,0,240.907,0,476.036,13.028,-55.253,233.413,0.261
81.598,1.014e4,77.504,0.439,507.27,1.123,507.271,NaN,4.667e4,0,59.025,0.362,0,240.907,0,475.672,13.028,-55.001,234.839,0.26
82.098,1.01e4,77.288,0.434,506.434,1.123,506.435,NaN,4.667e4,0,59.025,0.362,0,240.907,0,475.346,13.028,-54.749,236.262,0.259
82.598,1.007e4,77.076,0.424,505.579,1.123,505.58,NaN,4.667e4,0,59.025,0.362,0,240.907,0,475.011,13.028,-54.498,237.681,0.258
83.098,1.003e4,76.868,0.417,504.704,1.123,504.706,NaN,4.667e4,0,59.025,0.362,0,240.907,0,474.699,13.028,-54.248,239.096,0.258
83.598,9988.205,76.662,0.406,503.814,1.123,503.815,NaN,4.667e4,0,59.025,0.362,0,240.907,0,474.382,13.028,-53.999,240.507,0.257
84.098,9949.935,76.46,0.399,502.914,1.123,502.915,NaN,4.667e4,0,59.025,0.362,0,240.907,0,474.099,13.028,-53.75,241.914,0.256
84.598,9911.765,76.261,0.395,502.012,1.123,502.013,NaN,4.667e4,0,59.025,0.362,0,240.907,0,473.835,13.028,-53.502,243.318,0.255
