# Simulation 2 (Up to date)
# 1216 data points written for 20 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36.1 m/s):  "Main Parachute"
#
# Time (s),Altitude (m),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Angle of attack (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Thrust (N),Drag force (N),Drag coefficient (​),Air temperature (°C),Air pressure (mbar),Mach number (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
22.771,2987.898,21.622,9.744,347.301,0.244,347.301,3.552,2.609e4,4814,9.996,0.19,188.8,157.5,0,2.904,0.321,-8.384,649.6,0.077
22.821,2988.759,21.224,9.753,347.938,0.245,347.938,3.266,2.609e4,4814,9.996,0.19,189.1,157.5,0,2.779,0.321,-8.389,649.5,0.076
22.871,2989.595,20.831,9.758,348.575,0.246,348.575,3.094,2.609e4,4814,9.996,0.19,189.3,157.5,0,2.676,0.321,-8.395,649.5,0.074
22.921,2990.408,20.441,9.74,349.211,0.247,349.211,3.552,2.609e4,4814,9.996,0.19,188.8,157.5,0,2.669,0.321,-8.4,649.4,0.074
22.971,2991.196,20.056,9.729,349.846,0.248,349.847,3.782,2.609e4,4814,9.996,0.19,188.5,157.5,0,2.633,0.321,-8.405,649.3,0.073
23.021,2991.959,19.676,9.734,350.482,0.249,350.482,3.61,2.609e4,4814,9.996,0.19,188.7,157.5,0,2.529,0.321,-8.41,649.3,0.072
23.071,2992.699,19.301,9.736,351.116,0.25,351.117,3.552,2.609e4,4814,9.996,0.19,188.8,157.5,0,2.445,0.321,-8.415,649.2,0.071
23.121,2993.414,18.932,9.733,351.751,0.251,351.751,3.61,2.609e4,4814,9.996,0.19,188.7,157.5,0,2.381,0.321,-8.42,649.1,0.07
23.171,2994.104,18.567,9.732,352.385,0.252,352.385,3.552,2.609e4,4814,9.996,0.19,188.7,157.5,0,2.31,0.321,-8.424,649.1,0.069
23.221,2994.771,18.209,9.733,353.018,0.253,353.018,3.495,2.609e4,4814,9.996,0.19,188.8,157.5,0,2.229,0.321,-8.428,649,0.068
23.271,2995.412,17.858,9.733,353.651,0.254,353.651,3.495,2.609e4,4814,9.996,0.19,188.8,157.5,0,2.155,0.321,-8.433,649,0.066
23.321,2996.03,17.512,9.716,354.284,0.255,354.284,3.953,2.609e4,4814,9.996,0.19,188.3,157.5,0,2.157,0.321,-8.437,648.9,0.066
23.371,2996.623,17.174,9.707,354.916,0.256,354.916,4.183,2.609e4,4814,9.996,0.19,188.1,157.5,0,2.124,0.321,-8.44,648.9,0.066
23.421,2997.193,16.844,9.709,355.548,0.257,355.548,4.125,2.609e4,4814,9.996,0.19,188.1,157.5,0,2.045,0.321,-8.444,648.8,0.064
23.471,2997.737,16.521,9.706,356.18,0.258,356.18,4.24,2.609e4,4814,9.996,0.19,188,157.5,0,1.99,0.321,-8.448,648.8,0.063
23.521,2998.258,16.207,9.697,356.811,0.259,356.811,4.469,2.609e4,4814,9.996,0.19,187.8,157.5,0,1.956,0.321,-8.451,648.7,0.063
23.571,2998.754,15.901,9.692,357.442,0.26,357.442,4.641,2.609e4,4814,9.996,0.19,187.6,157.5,0,1.911,0.321,-8.454,648.7,0.062
23.621,2999.226,15.605,9.691,358.072,0.261,358.072,4.698,2.609e4,4814,9.996,0.19,187.5,157.5,0,1.849,0.321,-8.457,648.7,0.061
23.671,2999.674,15.318,9.675,358.702,0.262,358.702,5.157,2.609e4,4814,9.996,0.19,187.1,157.5,0,1.852,0.321,-8.46,648.6,0.061
23.721,3000.098,15.042,9.66,359.332,0.264,359.332,5.558,2.609e4,4814,9.996,0.19,186.7,157.5,0,1.853,0.321,-8.463,648.6,0.06
23.771,3000.498,14.777,9.65,359.961,0.265,359.961,5.901,2.609e4,4814,9.996,0.19,186.4,157.5,0,1.833,0.321,-8.466,648.6,0.06
23.821,3000.873,14.523,9.648,360.59,0.266,360.59,5.959,2.609e4,4814,9.996,0.19,186.3,157.5,0,1.777,0.321,-8.468,648.5,0.059
23.871,3001.224,14.281,9.64,361.218,0.267,361.219,6.245,2.609e4,4814,9.996,0.19,186,157.5,0,1.752,0.321,-8.47,648.5,0.058
23.921,3001.551,14.052,9.62,361.847,0.268,361.847,6.761,2.609e4,4814,9.996,0.19,185.6,157.5,0,1.778,0.321,-8.472,648.5,0.058
23.971,3001.855,13.836,9.602,362.474,0.269,362.474,7.219,2.609e4,4814,9.996,0.19,185.2,157.5,0,1.797,0.321,-8.474,648.4,0.058
24.021,3002.134,13.633,9.593,363.102,0.27,363.102,7.506,2.609e4,4814,9.996,0.19,184.9,157.5,0,1.779,0.321,-8.476,648.4,0.058
24.071,3002.389,13.445,9.588,363.729,0.271,363.729,7.678,2.609e4,4814,9.996,0.19,184.8,157.5,0,1.743,0.321,-8.478,648.4,0.057
24.121,3002.62,13.272,9.578,364.355,0.272,364.355,7.964,2.609e4,4814,9.996,0.19,184.5,157.5,0,1.726,0.321,-8.479,648.4,0.057
24.171,3002.827,13.115,9.56,364.981,0.273,364.981,8.365,2.609e4,4814,9.996,0.19,184.2,157.5,0,1.754,0.321,-8.481,648.4,0.057
24.221,3003.011,12.973,9.55,365.607,0.274,365.607,8.652,2.609e4,4814,9.996,0.19,183.9,157.5,0,1.74,0.321,-8.482,648.4,0.057
24.271,3003.17,12.848,9.542,366.232,0.275,366.233,8.938,2.609e4,4814,9.996,0.19,183.7,157.5,0,1.723,0.321,-8.483,648.3,0.056
24.321,3003.306,12.739,9.537,366.858,0.276,366.858,9.11,2.609e4,4814,9.996,0.19,183.6,157.5,0,1.691,0.321,-8.484,648.3,0.055
24.371,3003.418,12.649,9.537,367.482,0.277,367.482,9.339,2.609e4,4814,9.996,0.19,183.4,157.5,0,1.63,0.321,-8.485,648.3,0.054
24.421,3003.506,12.576,9.535,368.106,0.278,368.107,9.568,2.609e4,4814,9.996,0.19,183.2,157.5,0,1.583,0.321,-8.485,648.3,0.053
24.471,3003.57,12.521,9.53,368.73,0.279,368.731,9.855,2.609e4,4814,9.996,0.19,183,157.5,0,1.549,0.321,-8.486,648.3,0.053
24.521,3003.61,12.484,9.523,369.354,0.28,369.354,10.141,2.609e4,4814,9.996,0.19,182.8,157.5,0,1.525,0.321,-8.486,648.3,0.052
24.571,3003.627,12.466,9.513,369.978,0.281,369.978,10.485,2.609e4,4814,9.996,0.19,182.5,157.5,0,1.514,0.321,-8.486,648.3,0.052
# Event APOGEE occurred at t=24.621 seconds
24.621,3003.619,12.466,9.502,370.601,0.282,370.601,10.829,2.609e4,4814,9.996,0.19,182.3,157.5,0,1.51,0.321,-8.486,648.3,0.051
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=24.622 seconds
24.671,3003.588,12.484,9.496,371.224,0.283,371.224,11.173,2.609e4,4814,9.996,0.19,182,157.5,0,1.477,0.321,-8.486,648.3,0.051
24.676,3003.584,16.528,9.867,371.287,0.284,371.287,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,49.281,NaN,-8.486,648.3,0.051
25.176,3001.92,16.566,9.86,377.275,0.294,377.275,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,49.084,NaN,-8.486,648.3,0.051
25.676,2997.907,17.918,9.296,382.805,0.304,382.805,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,49.526,NaN,-8.475,648.4,0.051
26.176,2991.695,20.496,8.688,387.865,0.314,387.866,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,62.152,NaN,-8.449,648.8,0.057
26.676,2983.459,22.706,7.989,392.426,0.323,392.426,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,75.089,NaN,-8.408,649.3,0.063
27.176,2973.397,25.068,7.198,396.473,0.332,396.473,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,93.343,NaN,-8.355,650,0.07
27.676,2961.729,27.404,6.356,399.978,0.34,399.978,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,115.565,NaN,-8.289,650.8,0.077
28.176,2948.686,29.326,5.522,402.928,0.347,402.928,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,136.295,NaN,-8.214,651.8,0.084
28.676,2934.489,31.067,4.749,405.317,0.354,405.317,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,157.774,NaN,-8.129,652.8,0.09
29.176,2919.341,32.344,4.021,407.16,0.36,407.16,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,174.573,NaN,-8.037,654,0.095
29.676,2903.417,33.365,3.346,408.508,0.366,408.508,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,188.938,NaN,-7.938,655.3,0.099
30.176,2886.869,34.24,2.766,409.416,0.371,409.417,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,202.215,NaN,-7.835,656.6,0.102
30.676,2869.827,34.911,2.241,409.941,0.375,409.941,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,212.931,NaN,-7.727,657.9,0.105
31.176,2852.403,35.551,1.944,410.109,0.379,410.11,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,224.049,NaN,-7.616,659.4,0.107
31.676,2834.689,35.966,1.634,409.938,0.382,409.938,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,231.49,NaN,-7.503,660.9,0.109
32.176,2816.756,36.283,1.392,409.459,0.385,409.459,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,237.457,NaN,-7.388,662.5,0.11
32.676,2798.658,36.514,1.192,408.702,0.388,408.702,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,242.056,NaN,-7.271,664,0.111
33.176,2780.438,36.677,1.009,407.699,0.39,407.699,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,245.496,NaN,-7.154,665.6,0.112
33.676,2762.128,36.785,0.813,406.486,0.392,406.487,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,247.97,NaN,-7.035,667.2,0.112
34.176,2743.754,36.897,0.826,405.08,0.394,405.08,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,250.698,NaN,-6.916,668.8,0.113
34.676,2725.335,36.899,0.402,403.527,0.395,403.528,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,251.192,NaN,-6.797,670.4,0.113
35.176,2706.883,36.954,0.437,401.876,0.396,401.876,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,252.888,NaN,-6.677,672,0.113
35.676,2688.413,36.966,0.267,400.138,0.397,400.138,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,253.726,NaN,-6.557,673.6,0.113
36.176,2669.932,36.987,0.371,398.321,0.398,398.321,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,254.804,NaN,-6.437,675.2,0.113
36.676,2651.449,36.974,0.22,396.43,0.399,396.43,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.195,NaN,-6.317,676.8,0.113
37.176,2632.968,36.969,0.287,394.476,0.399,394.477,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.783,NaN,-6.197,678.4,0.113
37.676,2614.493,36.943,0.088,392.476,0.399,392.477,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,255.932,NaN,-6.077,680,0.113
38.176,2596.027,36.926,0.175,390.445,0.399,390.445,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.278,NaN,-5.957,681.6,0.113
38.676,2577.573,36.902,0.18,388.37,0.4,388.37,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.481,NaN,-5.837,683.2,0.113
39.176,2559.131,36.877,0.233,386.246,0.4,386.246,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.684,NaN,-5.717,684.8,0.113
39.676,2540.704,36.841,0.091,384.084,0.4,384.084,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.655,NaN,-5.597,686.4,0.112
40.176,2522.291,36.82,0.277,381.88,0.399,381.88,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.926,NaN,-5.477,688,0.112
40.676,2503.895,36.779,0.107,379.631,0.399,379.631,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.786,NaN,-5.357,689.6,0.112
41.176,2485.514,36.751,0.205,377.347,0.399,377.347,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.918,NaN,-5.238,691.2,0.112
41.676,2467.149,36.713,0.067,375.036,0.399,375.036,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.837,NaN,-5.118,692.8,0.112
42.176,2448.801,36.681,0.082,372.728,0.398,372.729,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.87,NaN,-4.999,694.4,0.112
42.676,2430.469,36.651,0.159,370.409,0.398,370.41,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.942,NaN,-4.88,696,0.112
43.176,2412.154,36.622,0.26,368.041,0.398,368.041,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.06,NaN,-4.76,697.6,0.112
43.676,2393.855,36.58,0.068,365.644,0.397,365.644,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.875,NaN,-4.641,699.2,0.111
44.176,2375.574,36.55,0.172,363.229,0.397,363.229,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.956,NaN,-4.522,700.8,0.111
44.676,2357.309,36.514,0.09,360.787,0.396,360.787,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.92,NaN,-4.404,702.4,0.111
45.176,2339.06,36.48,0.071,358.34,0.396,358.34,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.937,NaN,-4.285,704.1,0.111
45.676,2320.829,36.446,0.088,355.889,0.395,355.89,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.966,NaN,-4.166,705.8,0.111
46.176,2302.615,36.413,0.148,353.415,0.395,353.415,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.016,NaN,-4.048,707.4,0.111
46.676,2284.419,36.38,0.186,350.903,0.394,350.903,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.052,NaN,-3.929,709.1,0.111
47.176,2266.239,36.342,0.084,348.364,0.394,348.364,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.971,NaN,-3.811,710.8,0.111
47.676,2248.077,36.309,0.143,345.802,0.393,345.802,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.012,NaN,-3.693,712.4,0.11
48.176,2229.933,36.273,0.069,343.224,0.392,343.225,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.964,NaN,-3.575,714.1,0.11
48.676,2211.805,36.239,0.109,340.656,0.392,340.656,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.981,NaN,-3.457,715.8,0.11
49.176,2193.694,36.205,0.121,338.11,0.391,338.11,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.985,NaN,-3.339,717.4,0.11
49.676,2175.601,36.17,0.068,335.577,0.391,335.578,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.956,NaN,-3.221,719.1,0.11
50.176,2157.524,36.137,0.094,333.053,0.39,333.053,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.963,NaN,-3.104,720.7,0.11
50.676,2139.464,36.103,0.072,330.54,0.389,330.54,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.95,NaN,-2.986,722.4,0.11
51.176,2121.422,36.07,0.126,328.043,0.389,328.044,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.972,NaN,-2.869,724,0.11
51.676,2103.396,36.036,0.097,325.551,0.388,325.552,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.951,NaN,-2.752,725.7,0.109
52.176,2085.386,36.002,0.067,323.05,0.388,323.05,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.931,NaN,-2.634,727.3,0.109
52.676,2067.394,35.97,0.133,320.534,0.387,320.534,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.964,NaN,-2.517,729,0.109
53.176,2049.418,35.936,0.081,317.997,0.386,317.997,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.923,NaN,-2.4,730.6,0.109
53.676,2031.458,35.904,0.14,315.47,0.386,315.47,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.949,NaN,-2.284,732.3,0.109
54.176,2013.515,35.873,0.166,312.939,0.385,312.94,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.967,NaN,-2.167,733.9,0.109
54.676,1995.589,35.837,0.105,310.4,0.384,310.4,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.906,NaN,-2.05,735.6,0.109
55.176,1977.679,35.813,0.284,307.906,0.384,307.906,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.081,NaN,-1.934,737.2,0.109
55.676,1959.786,35.775,0.218,305.472,0.383,305.472,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.966,NaN,-1.817,738.8,0.108
56.176,1941.909,35.739,0.079,303.058,0.382,303.058,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.853,NaN,-1.701,740.5,0.108
56.676,1924.048,35.708,0.113,300.627,0.382,300.627,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.876,NaN,-1.585,742.1,0.108
57.176,1906.202,35.675,0.063,298.184,0.381,298.184,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.85,NaN,-1.469,743.7,0.108
57.676,1888.372,35.644,0.083,295.735,0.381,295.735,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.861,NaN,-1.353,745.4,0.108
58.176,1870.559,35.614,0.14,293.264,0.38,293.264,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.897,NaN,-1.237,747,0.108
58.676,1852.761,35.583,0.169,290.757,0.379,290.757,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.941,NaN,-1.121,748.7,0.108
59.176,1834.979,35.548,0.09,288.239,0.379,288.239,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.892,NaN,-1.005,750.4,0.108
59.676,1817.213,35.516,0.077,285.723,0.378,285.724,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.902,NaN,-0.89,752.2,0.107
60.176,1799.464,35.483,0.067,283.205,0.377,283.205,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.905,NaN,-0.774,753.9,0.107
60.676,1781.73,35.451,0.081,280.695,0.377,280.695,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.915,NaN,-0.659,755.6,0.107
61.176,1764.014,35.422,0.192,278.168,0.376,278.168,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.001,NaN,-0.544,757.3,0.107
61.676,1746.313,35.385,0.081,275.613,0.376,275.613,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.906,NaN,-0.428,759,0.107
62.176,1728.629,35.354,0.119,273.064,0.375,273.064,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.923,NaN,-0.313,760.7,0.107
62.676,1710.96,35.321,0.107,270.538,0.374,270.538,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.912,NaN,-0.198,762.4,0.107
63.176,1693.308,35.29,0.122,268.01,0.374,268.01,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.923,NaN,-0.084,764.1,0.107
63.676,1675.672,35.266,0.297,265.432,0.373,265.433,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.114,NaN,0.031,765.8,0.107
64.176,1658.053,35.223,0.063,262.818,0.372,262.819,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.853,NaN,0.146,767.5,0.106
64.676,1640.449,35.193,0.119,260.191,0.372,260.191,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.888,NaN,0.26,769.2,0.106
65.176,1622.861,35.161,0.064,257.548,0.371,257.549,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.858,NaN,0.375,770.9,0.106
65.676,1605.289,35.13,0.105,254.915,0.37,254.915,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.875,NaN,0.489,772.6,0.106
66.176,1587.732,35.099,0.092,252.283,0.37,252.284,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.869,NaN,0.603,774.3,0.106
66.676,1570.191,35.07,0.177,249.664,0.369,249.664,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.92,NaN,0.717,776,0.106
67.176,1552.666,35.05,0.368,247.111,0.369,247.111,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,257.178,NaN,0.831,777.6,0.106
67.676,1535.157,35.003,0.096,244.612,0.368,244.612,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.806,NaN,0.945,779.3,0.106
68.176,1517.663,34.975,0.143,242.106,0.367,242.106,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.85,NaN,1.059,781,0.105
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=68.177 seconds
68.676,1500.184,34.943,0.074,239.579,0.367,239.579,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,256.809,NaN,1.173,782.7,0.105
68.679,1500.087,34.446,177.268,239.564,0.367,239.565,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4879.277,NaN,1.286,784.4,0.105
68.68,1500.052,34.275,171.956,239.559,0.367,239.56,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4740.708,NaN,1.287,784.4,0.104
68.681,1500.018,34.105,170.147,239.554,0.367,239.554,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4693.53,NaN,1.287,784.4,0.103
68.682,1499.984,33.936,168.367,239.549,0.367,239.549,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4647.082,NaN,1.287,784.4,0.103
68.683,1499.95,33.77,166.614,239.544,0.367,239.544,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4601.347,NaN,1.288,784.4,0.102
68.684,1499.916,33.605,164.887,239.539,0.367,239.539,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4556.311,NaN,1.288,784.4,0.102
68.685,1499.883,33.442,163.187,239.534,0.367,239.534,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4511.961,NaN,1.288,784.4,0.101
68.686,1499.85,33.28,161.512,239.529,0.367,239.529,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4468.281,NaN,1.288,784.4,0.101
68.687,1499.816,33.121,159.863,239.524,0.367,239.524,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4425.259,NaN,1.289,784.4,0.1
68.688,1499.783,32.962,158.239,239.519,0.367,239.519,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4382.882,NaN,1.289,784.4,0.1
68.689,1499.75,32.806,156.638,239.513,0.367,239.514,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4341.137,NaN,1.289,784.4,0.099
68.69,1499.718,32.651,155.062,239.508,0.367,239.509,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4300.01,NaN,1.289,784.4,0.099
68.691,1499.685,32.497,153.508,239.503,0.367,239.504,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4259.491,NaN,1.289,784.4,0.098
68.692,1499.653,32.345,151.978,239.498,0.367,239.498,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4219.567,NaN,1.29,784.4,0.098
68.693,1499.62,32.195,150.47,239.493,0.367,239.493,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4180.227,NaN,1.29,784.4,0.097
68.694,1499.588,32.046,148.984,239.488,0.367,239.488,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4141.458,NaN,1.29,784.4,0.097
68.695,1499.556,31.899,147.519,239.483,0.367,239.483,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4103.251,NaN,1.29,784.4,0.097
68.696,1499.525,31.753,146.075,239.478,0.367,239.478,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4065.594,NaN,1.29,784.4,0.096
68.697,1499.493,31.608,144.652,239.473,0.367,239.473,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,4028.477,NaN,1.291,784.4,0.096
68.698,1499.461,31.465,143.25,239.467,0.367,239.468,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3991.89,NaN,1.291,784.5,0.095
68.699,1499.43,31.323,141.867,239.462,0.367,239.463,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3955.822,NaN,1.291,784.5,0.095
68.7,1499.399,31.183,140.504,239.457,0.367,239.457,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3920.264,NaN,1.291,784.5,0.094
68.701,1499.368,31.044,139.16,239.452,0.367,239.452,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3885.206,NaN,1.292,784.5,0.094
68.702,1499.337,30.906,137.833,239.447,0.367,239.447,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3850.594,NaN,1.292,784.5,0.093
68.703,1499.306,30.769,136.524,239.442,0.367,239.442,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3816.46,NaN,1.292,784.5,0.093
68.704,1499.275,30.634,135.234,239.437,0.367,239.437,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3782.799,NaN,1.292,784.5,0.093
68.705,1499.245,30.5,133.961,239.431,0.367,239.432,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3749.603,NaN,1.292,784.5,0.092
68.706,1499.214,30.367,132.706,239.426,0.367,239.427,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3716.864,NaN,1.293,784.5,0.092
68.707,1499.184,30.235,131.468,239.421,0.367,239.421,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3684.574,NaN,1.293,784.5,0.091
68.708,1499.154,30.105,130.247,239.416,0.367,239.416,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3652.723,NaN,1.293,784.5,0.091
68.709,1499.124,29.976,129.043,239.411,0.367,239.411,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3621.305,NaN,1.293,784.5,0.091
68.71,1499.094,29.848,127.855,239.406,0.367,239.406,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3590.311,NaN,1.293,784.5,0.09
68.711,1499.064,29.721,126.682,239.401,0.367,239.401,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3559.734,NaN,1.293,784.5,0.09
68.712,1499.034,29.595,125.526,239.395,0.367,239.396,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3529.567,NaN,1.294,784.5,0.089
68.713,1499.005,29.471,124.385,239.39,0.367,239.39,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3499.801,NaN,1.294,784.5,0.089
68.714,1498.975,29.348,123.259,239.385,0.367,239.385,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3470.431,NaN,1.294,784.5,0.089
68.715,1498.946,29.225,122.148,239.38,0.367,239.38,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3441.448,NaN,1.294,784.5,0.088
68.716,1498.917,29.104,121.051,239.375,0.367,239.375,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3412.847,NaN,1.294,784.5,0.088
68.717,1498.888,28.984,119.969,239.37,0.367,239.37,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3384.621,NaN,1.295,784.5,0.088
68.718,1498.859,28.865,118.901,239.364,0.367,239.365,NaN,2.609e4,4814,NaN,NaN,NaN,NaN,0,3356.762,NaN,1.295,784.5,0.087
